ts,loss,acc,val_loss,val_acc
1571330154,0.235895887017,0.63,0.25951191783,0.46
1571330154,0.2277918607,0.66,0.278050452471,0.48
1571330154,0.27991104126,0.48,0.269297450781,0.45
1571330154,0.259704619646,0.53,0.255823850632,0.47
1571330154,0.246312171221,0.53,0.244803756475,0.56
1571330154,0.243636503816,0.61,0.244094833732,0.61
1571330155,0.240769281983,0.57,0.249426186085,0.47
1571330155,0.254297405481,0.47,0.251462936401,0.49
1571330155,0.248307198286,0.51,0.238707020879,0.56
1571330155,0.24792316556,0.47,0.245134010911,0.53
1571330155,0.244508042932,0.55,0.244366839528,0.58
1571330155,0.246856987476,0.54,0.241638183594,0.63
1571330155,0.248456373811,0.57,0.242993161082,0.64
1571330156,0.243701383471,0.52,0.236650928855,0.67
1571330156,0.244419872761,0.58,0.237700819969,0.58
1571330156,0.250324368477,0.53,0.24653083086,0.54
1571330156,0.240700945258,0.64,0.246082380414,0.58
1571330156,0.238345608115,0.54,0.247617676854,0.59
1571330156,0.242281362414,0.62,0.255644202232,0.58
1571330157,0.244686454535,0.57,0.249693706632,0.6
1571330157,0.239580437541,0.62,0.242390021682,0.62
1571330157,0.254175424576,0.6,0.247688770294,0.57
1571330157,0.244234055281,0.52,0.23511838913,0.6
1571330157,0.251325905323,0.49,0.233241155744,0.61
1571330157,0.243387237191,0.51,0.240777507424,0.56
1571330157,0.242463126779,0.61,0.244806274772,0.51
1571330158,0.245840117335,0.53,0.252306193113,0.56
1571330158,0.235641255975,0.64,0.246084392071,0.56
1571330158,0.228606373072,0.68,0.243827208877,0.54
1571330158,0.259908616543,0.52,0.242740020156,0.6
1571330158,0.24076461792,0.66,0.218728244305,0.68
1571330158,0.237327054143,0.56,0.247695147991,0.55
1571330159,0.245113238692,0.57,0.233100250363,0.64
1571330159,0.239249914885,0.64,0.234565988183,0.58
1571330159,0.266865223646,0.5,0.234705165029,0.56
1571330159,0.24748814106,0.56,0.231361553073,0.6
1571330159,0.253133386374,0.53,0.220985487103,0.72
1571330159,0.232770085335,0.6,0.244967758656,0.55
1571330160,0.235759600997,0.61,0.234995171428,0.62
1571330160,0.243412226439,0.63,0.248714119196,0.55
1571330160,0.246107891202,0.54,0.243478760123,0.61
1571330160,0.235267609358,0.64,0.248926907778,0.51
1571330160,0.25128030777,0.48,0.244544684887,0.56
1571330160,0.235691785812,0.58,0.257438123226,0.46
1571330160,0.257851302624,0.53,0.243853121996,0.57
1571330161,0.243388488889,0.55,0.24217697978,0.55
1571330161,0.266182392836,0.38,0.239607587457,0.63
1571330161,0.231997907162,0.64,0.244079783559,0.6
1571330161,0.234644278884,0.65,0.229535549879,0.66
1571330161,0.234298869967,0.61,0.233517855406,0.63
1571330161,0.236415117979,0.63,0.248312741518,0.51
1571330161,0.25594073534,0.48,0.238847628236,0.59
1571330162,0.255777478218,0.52,0.239015325904,0.6
1571330162,0.237749695778,0.6,0.23230715096,0.58
1571330162,0.233828350902,0.66,0.238067105412,0.56
1571330162,0.236940145493,0.6,0.237326279283,0.58
1571330162,0.250013232231,0.54,0.250682324171,0.52
1571330162,0.235956892371,0.55,0.256537497044,0.52
1571330163,0.240888118744,0.61,0.253388643265,0.52
1571330163,0.241371229291,0.57,0.245777994394,0.6
1571330163,0.242368429899,0.56,0.232730194926,0.61
1571330163,0.239886805415,0.55,0.23297354579,0.63
1571330163,0.239534020424,0.57,0.24302072823,0.62
1571330163,0.223864018917,0.7,0.234733253717,0.64
1571330163,0.232453271747,0.63,0.233301982284,0.64
1571330164,0.230921640992,0.62,0.243265122175,0.58
1571330164,0.226442322135,0.63,0.251670986414,0.55
1571330164,0.247138738632,0.52,0.251337885857,0.58
1571330164,0.269025683403,0.47,0.245253533125,0.58
1571330164,0.23136074841,0.6,0.239954143763,0.61
1571330164,0.240802004933,0.57,0.244419291615,0.56
1571330164,0.229415088892,0.68,0.247555822134,0.52
1571330165,0.249688729644,0.52,0.244782835245,0.59
1571330165,0.238249227405,0.57,0.234533190727,0.61
1571330165,0.259603321552,0.53,0.247696012259,0.53
1571330165,0.236718192697,0.59,0.256655722857,0.51
1571330165,0.239827156067,0.57,0.246639356017,0.57
1571330165,0.266322553158,0.46,0.244612947106,0.52
1571330165,0.236641228199,0.58,0.234323963523,0.61
1571330166,0.24580848217,0.52,0.235947683454,0.59
1571330166,0.252165347338,0.54,0.23993191123,0.64
1571330166,0.234770938754,0.64,0.2411377877,0.64
1571330166,0.233177274466,0.66,0.234866589308,0.65
1571330166,0.241289138794,0.61,0.241435408592,0.58
1571330166,0.237448975444,0.57,0.242854237556,0.56
1571330167,0.236020728946,0.62,0.243849933147,0.55
1571330167,0.253694951534,0.53,0.24344393611,0.56
1571330167,0.243558466434,0.56,0.243096426129,0.54
1571330167,0.230313405395,0.61,0.239943265915,0.62
1571330167,0.237680464983,0.57,0.23963919282,0.61
1571330167,0.227814093232,0.65,0.241687640548,0.55
1571330167,0.24289059639,0.54,0.241183459759,0.58
1571330168,0.241958156228,0.59,0.244447007775,0.52
1571330168,0.23694562912,0.66,0.237444296479,0.6
1571330168,0.230767637491,0.65,0.236668884754,0.63
1571330168,0.248997762799,0.56,0.231188848615,0.65
1571330168,0.256918638945,0.51,0.237681508064,0.61
1571330168,0.233360394835,0.62,0.24375115335,0.54
1571330169,0.23363623023,0.59,0.229589015245,0.61
1571330169,0.256732672453,0.52,0.230973482132,0.66
1571330169,0.242219224572,0.51,0.230399221182,0.61
1571330169,0.230119779706,0.62,0.246353417635,0.57
1571330169,0.236429929733,0.65,0.228917762637,0.62
1571330169,0.238522902131,0.54,0.242047727108,0.58
1571330169,0.239381164312,0.6,0.23105430603,0.63
1571330169,0.22313298285,0.67,0.221775844693,0.62
1571330170,0.240832254291,0.6,0.236697271466,0.61
1571330170,0.24006652832,0.58,0.22922180593,0.63
1571330170,0.235580071807,0.63,0.23355358839,0.58
1571330170,0.220591887832,0.64,0.224128991365,0.64
1571330170,0.237000793219,0.6,0.24816583097,0.52
1571330170,0.233484387398,0.6,0.234063640237,0.64
1571330170,0.20540073514,0.74,0.24051040411,0.56
1571330171,0.217883139849,0.66,0.227518811822,0.58
1571330171,0.227018818259,0.64,0.247663497925,0.58
1571330171,0.227700293064,0.63,0.241320371628,0.61
1571330171,0.218035370111,0.63,0.26309671998,0.53
1571330171,0.224439039826,0.59,0.197918951511,0.74
1571330171,0.237563103437,0.59,0.215787529945,0.66
1571330172,0.243674308062,0.57,0.239170923829,0.63
1571330172,0.248938068748,0.6,0.24458566308,0.59
1571330172,0.210410833359,0.7,0.23586948216,0.6
1571330172,0.19442166388,0.71,0.248283296824,0.6
1571330172,0.232448324561,0.64,0.233270555735,0.59
1571330172,0.263817489147,0.55,0.226730108261,0.62
1571330172,0.213506340981,0.7,0.23757584393,0.61
1571330173,0.25073119998,0.53,0.224124759436,0.65
1571330173,0.212412253022,0.72,0.217717811465,0.64
1571330173,0.210277289152,0.73,0.226730182767,0.63
1571330173,0.235001280904,0.57,0.233809396625,0.67
1571330173,0.211756139994,0.63,0.231487333775,0.63
1571330173,0.242088541389,0.55,0.238340467215,0.57
1571330173,0.244009062648,0.62,0.238575577736,0.58
1571330174,0.197448939085,0.74,0.204856321216,0.71
1571330174,0.226238265634,0.62,0.224604830146,0.62
1571330174,0.239520400763,0.58,0.233913272619,0.61
1571330174,0.234736144543,0.57,0.240153938532,0.56
1571330174,0.222663834691,0.62,0.240870371461,0.61
1571330174,0.265296757221,0.5,0.22066552937,0.7
1571330175,0.240120664239,0.61,0.223465248942,0.65
1571330175,0.23122395575,0.64,0.239328742027,0.54
1571330175,0.230452224612,0.6,0.222356289625,0.63
1571330175,0.229760974646,0.61,0.230307728052,0.65
1571330175,0.215721771121,0.66,0.225059509277,0.63
1571330175,0.22826911509,0.56,0.229491025209,0.61
1571330175,0.252221047878,0.58,0.230238080025,0.6
1571330176,0.26002150774,0.49,0.226577103138,0.62
1571330176,0.253448963165,0.49,0.23503665626,0.59
1571330176,0.230598375201,0.59,0.236784785986,0.57
1571330176,0.226065799594,0.61,0.239440858364,0.56
1571330176,0.236824795604,0.61,0.234712854028,0.57
1571330176,0.223890766501,0.62,0.231093496084,0.63
1571330176,0.220030114055,0.66,0.228533804417,0.62
1571330177,0.237488403916,0.63,0.217099428177,0.67
1571330177,0.230855092406,0.67,0.238571643829,0.54
1571330177,0.204552024603,0.69,0.230967029929,0.6
1571330177,0.231415733695,0.61,0.229507401586,0.64
1571330177,0.216774493456,0.653846153846,0.245564669371,0.53
1571330177,0.254913270473,0.54,0.218295678496,0.62
1571330177,0.216910779476,0.63,0.217079177499,0.65
1571330178,0.230977892876,0.6,0.241588145494,0.58
1571330178,0.227755144238,0.62,0.244964852929,0.58
1571330178,0.236745595932,0.57,0.233991786838,0.58
1571330178,0.208276808262,0.67,0.242452204227,0.62
1571330178,0.212794363499,0.62,0.226366490126,0.65
1571330178,0.207294076681,0.67,0.238180056214,0.63
1571330179,0.253933876753,0.6,0.237183332443,0.65
1571330179,0.20762783289,0.65,0.217549785972,0.68
1571330179,0.2342402637,0.63,0.277239501476,0.51
1571330179,0.223264321685,0.67,0.240339964628,0.59
1571330179,0.212541803718,0.61,0.223889887333,0.6
1571330179,0.228569507599,0.65,0.230151817203,0.62
1571330179,0.204779461026,0.69,0.231780454516,0.61
1571330180,0.252105474472,0.57,0.241378441453,0.59
1571330180,0.220285862684,0.66,0.24822281301,0.6
1571330180,0.209927365184,0.65,0.238242581487,0.56
1571330180,0.241313412786,0.57,0.213256925344,0.65
1571330180,0.23731470108,0.59,0.205691501498,0.69
1571330180,0.205893918872,0.65,0.226236030459,0.63
1571330181,0.208962097764,0.66,0.217911213636,0.61
1571330181,0.227428078651,0.62,0.208409056067,0.68
1571330181,0.2141405195,0.63,0.223165258765,0.64
1571330181,0.242902472615,0.58,0.205579698086,0.67
1571330181,0.231349661946,0.61,0.237012028694,0.58
1571330181,0.246951267123,0.53,0.223804354668,0.66
1571330181,0.215016484261,0.69,0.221518874168,0.62
1571330182,0.219407230616,0.65,0.22954711318,0.64
1571330182,0.213599666953,0.74,0.232150480151,0.62
1571330182,0.207388415933,0.7,0.236584737897,0.56
1571330182,0.214720591903,0.65,0.216488048434,0.66
1571330182,0.224507167935,0.65,0.233617648482,0.63
1571330182,0.235377699137,0.61,0.228411659598,0.62
1571330182,0.249209865928,0.52,0.222314625978,0.59
1571330183,0.204143851995,0.67,0.247159481049,0.53
1571330183,0.223629981279,0.64,0.239093273878,0.57
1571330183,0.21779333055,0.62,0.207540974021,0.67
1571330183,0.208151340485,0.67,0.202614679933,0.68
1571330183,0.20737503469,0.66,0.208033934236,0.67
1571330183,0.209657356143,0.69,0.249995410442,0.57
1571330184,0.191957175732,0.7,0.233046144247,0.62
1571330184,0.238509565592,0.63,0.23225133121,0.65
1571330184,0.204750105739,0.69,0.227857246995,0.65
1571330184,0.226486325264,0.62,0.247045502067,0.55
1571330184,0.190670773387,0.74,0.179455220699,0.75
1571330184,0.223890632391,0.69,0.237151995301,0.6
1571330184,0.227011397481,0.68,0.227830007672,0.67
1571330185,0.206005573273,0.71,0.235667899251,0.61
1571330185,0.240406170487,0.64,0.197522714734,0.68
1571330185,0.237671151757,0.62,0.218743935227,0.59
1571330185,0.244327187538,0.6,0.213997006416,0.67
1571330185,0.191501662135,0.7,0.217051506042,0.66
1571330185,0.203459993005,0.7,0.224338039756,0.65
1571330186,0.261656939983,0.51,0.235918834805,0.59
1571330186,0.214173167944,0.65,0.222533017397,0.62
1571330186,0.222517490387,0.61,0.218026503921,0.65
1571330186,0.238338217139,0.57,0.217380985618,0.69
1571330186,0.233205482364,0.62,0.232533082366,0.62
1571330186,0.232316836715,0.63,0.233855947852,0.6
1571330186,0.246493518353,0.59,0.210584610701,0.7
1571330187,0.228681057692,0.62,0.232249766588,0.61
1571330187,0.225147590041,0.67,0.223083227873,0.65
1571330187,0.229996219277,0.64,0.227375894785,0.66
1571330187,0.227424278855,0.62,0.224658757448,0.55
1571330187,0.227573141456,0.64,0.213219374418,0.67
1571330187,0.221002310514,0.67,0.220525547862,0.65
1571330188,0.209151029587,0.75,0.238713800907,0.64
1571330188,0.197849676013,0.7,0.251820206642,0.6
1571330188,0.233600541949,0.69,0.228442847729,0.61
1571330188,0.238150000572,0.59,0.229019314051,0.62
1571330188,0.214304119349,0.63,0.219668641686,0.64
1571330188,0.220275759697,0.65,0.202431797981,0.71
1571330188,0.226486310363,0.58,0.219809800386,0.6
1571330189,0.225175604224,0.64,0.190170377493,0.73
1571330189,0.202767938375,0.67,0.215782821178,0.69
1571330189,0.180937543511,0.76,0.226719409227,0.66
1571330189,0.222853854299,0.6,0.246451497078,0.56
1571330189,0.199347406626,0.69,0.224667429924,0.66
1571330189,0.279758691788,0.48,0.227145969868,0.63
1571330190,0.225954681635,0.58,0.217495128512,0.7
1571330190,0.227021068335,0.64,0.220957577229,0.66
1571330190,0.221163600683,0.65,0.247685328126,0.54
1571330190,0.22009883821,0.63,0.214583069086,0.67
1571330190,0.216144263744,0.68,0.217296898365,0.66
1571330190,0.204234629869,0.68,0.200790122151,0.71
1571330190,0.24982406199,0.54,0.233597025275,0.6
1571330191,0.207464933395,0.68,0.231476426125,0.61
1571330191,0.226548880339,0.7,0.221905872226,0.63
1571330191,0.215799182653,0.67,0.199371293187,0.74
1571330191,0.229564443231,0.64,0.207473710179,0.67
1571330191,0.227068647742,0.62,0.217760547996,0.64
1571330191,0.229521095753,0.67,0.223280504346,0.62
1571330191,0.20814371109,0.68,0.225143760443,0.66
1571330192,0.215699106455,0.69,0.199698105454,0.71
1571330192,0.220062419772,0.65,0.202780351043,0.68
1571330192,0.226628750563,0.62,0.195642799139,0.67
1571330192,0.208573579788,0.7,0.196867480874,0.68
1571330192,0.216716229916,0.63,0.20297563076,0.65
1571330192,0.230436488986,0.64,0.219926506281,0.65
1571330193,0.193438366055,0.7,0.201858624816,0.67
1571330193,0.251996397972,0.5,0.219616055489,0.68
1571330193,0.214816227555,0.64,0.218938291073,0.63
1571330193,0.231324896216,0.62,0.221416577697,0.63
1571330193,0.21379634738,0.64,0.209028512239,0.7
1571330193,0.20330414176,0.68,0.219221547246,0.63
1571330193,0.20594419539,0.74,0.19786901772,0.71
1571330194,0.218211725354,0.63,0.210107252002,0.64
1571330194,0.209505409002,0.66,0.232121989131,0.63
1571330194,0.214492961764,0.61,0.206425875425,0.69
1571330194,0.217667847872,0.63,0.221567973495,0.67
1571330194,0.217718884349,0.71,0.214785262942,0.67
1571330194,0.223132222891,0.69,0.222174108028,0.62
1571330194,0.224774360657,0.66,0.238761216402,0.54
1571330195,0.217600926757,0.63,0.227192729712,0.65
1571330195,0.199597582221,0.71,0.201386362314,0.71
1571330195,0.233170494437,0.63,0.187065795064,0.72
1571330195,0.187657743692,0.71,0.200776994228,0.7
1571330195,0.21388669312,0.64,0.229524984956,0.62
1571330195,0.2068785429,0.66,0.22323821485,0.64
1571330195,0.192592099309,0.69,0.235819548368,0.58
1571330196,0.197609230876,0.68,0.203808769584,0.65
1571330196,0.206119447947,0.67,0.19200694561,0.73
1571330196,0.217526361346,0.63,0.241851821542,0.59
1571330196,0.199286714196,0.7,0.241457879543,0.57
1571330196,0.237563461065,0.57,0.200597494841,0.68
1571330196,0.202429890633,0.7,0.190349802375,0.73
1571330196,0.214364260435,0.65,0.217197552323,0.68
1571330197,0.230518326163,0.54,0.224083676934,0.66
1571330197,0.219533666968,0.67,0.18366111815,0.73
1571330197,0.196343049407,0.66,0.199751764536,0.69
1571330197,0.193127989769,0.75,0.226668149233,0.61
1571330197,0.188104093075,0.68,0.214512690902,0.68
1571330197,0.204499661922,0.71,0.205606505275,0.68
1571330197,0.223503872752,0.64,0.213973730803,0.65
1571330198,0.226711511612,0.65,0.190009593964,0.71
1571330198,0.204534754157,0.66,0.214190900326,0.68
1571330198,0.19445374608,0.71,0.249047964811,0.6
1571330198,0.213494554162,0.63,0.247284725308,0.61
1571330198,0.234352186322,0.59,0.187043443322,0.73
1571330198,0.201307579875,0.66,0.198733776808,0.74
1571330198,0.203427448869,0.67,0.184404060245,0.74
1571330199,0.216093629599,0.67,0.202980279922,0.67
1571330199,0.224416032434,0.64,0.216993972659,0.68
1571330199,0.204253464937,0.68,0.235254064202,0.63
1571330199,0.198492854834,0.7,0.213653221726,0.68
1571330199,0.22103099525,0.65,0.216420382261,0.66
1571330199,0.226446196437,0.62,0.178109884262,0.72
1571330200,0.18992613256,0.73,0.221864551306,0.65
1571330200,0.204699799418,0.7,0.226806655526,0.62
1571330200,0.188152104616,0.77,0.212550222874,0.67
1571330200,0.215404078364,0.67,0.191530182958,0.71
1571330200,0.188479498029,0.69,0.192882165313,0.67
1571330200,0.21064645052,0.7,0.180658593774,0.72
1571330200,0.226638302207,0.63,0.223523378372,0.62
1571330201,0.196728438139,0.67,0.198539599776,0.7
1571330201,0.217716708779,0.67,0.211726993322,0.68
1571330201,0.198282837868,0.67,0.202884674072,0.67
1571330201,0.202956393361,0.67,0.187280699611,0.75
1571330201,0.219312742352,0.64,0.19277767837,0.72
1571330201,0.180011436343,0.78,0.217188775539,0.65
1571330202,0.204805195332,0.69,0.212925836444,0.65
1571330202,0.212349921465,0.66,0.22712393105,0.6
1571330202,0.214778155088,0.65,0.220016077161,0.65
1571330202,0.199019491673,0.7,0.207319691777,0.7
1571330202,0.215874284506,0.64,0.182675153017,0.75
1571330202,0.236255973577,0.62,0.168535858393,0.77
1571330202,0.202111974359,0.69,0.207324922085,0.67
1571330203,0.187662109733,0.69,0.218098208308,0.62
1571330203,0.213703468442,0.63,0.201015636325,0.67
1571330203,0.19244928658,0.71,0.197176471353,0.69
1571330203,0.20435218513,0.7,0.200718939304,0.71
1571330203,0.171905189753,0.77,0.197600483894,0.68
1571330203,0.215100780129,0.67,0.182401567698,0.7
1571330204,0.190231055021,0.72,0.203561276197,0.64
1571330204,0.192602694035,0.69,0.209761425853,0.68
1571330204,0.181385695934,0.74,0.216463372111,0.68
1571330204,0.194499060512,0.71,0.191071197391,0.72
1571330204,0.212491422892,0.63,0.162881061435,0.75
1571330204,0.180253356695,0.73,0.202616453171,0.68
1571330205,0.171247944236,0.76,0.189053982496,0.71
1571330205,0.186372756958,0.76,0.200506553054,0.67
1571330205,0.206164345145,0.71,0.214688211679,0.67
1571330205,0.201205208898,0.67,0.182192116976,0.69
1571330205,0.199440330267,0.72,0.208819463849,0.67
1571330205,0.180995553732,0.74,0.197506263852,0.71
1571330205,0.157113134861,0.78,0.192557200789,0.75
1571330206,0.21957269311,0.67,0.202196016908,0.68
1571330206,0.182454735041,0.71,0.168615370989,0.75
1571330206,0.134562626481,0.81,0.185759857297,0.74
1571330206,0.187534630299,0.72,0.192178919911,0.71
1571330206,0.211841508746,0.68,0.208861783147,0.66
1571330206,0.180461913347,0.72,0.190623357892,0.73
1571330207,0.230240881443,0.61,0.187309890985,0.69
1571330207,0.205565199256,0.69,0.202706202865,0.7
1571330207,0.180157095194,0.76,0.173058614135,0.72
1571330207,0.205965906382,0.66,0.211198449135,0.66
1571330207,0.200906038284,0.72,0.18003475666,0.66
1571330207,0.209881544113,0.66,0.200176969171,0.67
1571330208,0.20714789629,0.68,0.173814028502,0.77
1571330208,0.164426207542,0.76,0.217394277453,0.66
1571330208,0.21718147397,0.66,0.182845517993,0.74
1571330208,0.187678903341,0.76,0.223984777927,0.62
1571330208,0.193972736597,0.73,0.213394373655,0.67
1571330208,0.23473714292,0.59,0.193051099777,0.68
1571330208,0.237323358655,0.56,0.168773651123,0.78
1571330209,0.204834282398,0.67,0.195022135973,0.67
1571330209,0.19685831666,0.69,0.201665237546,0.7
1571330209,0.203340545297,0.66,0.195181295276,0.68
1571330209,0.191395357251,0.72,0.172182202339,0.76
1571330209,0.163444533944,0.77,0.183587580919,0.76
1571330209,0.192563086748,0.74,0.191502556205,0.68
1571330210,0.206422761083,0.73,0.195153921843,0.66
1571330210,0.212775066495,0.68,0.202180445194,0.69
1571330210,0.212543949485,0.68,0.206708878279,0.68
1571330210,0.170280575752,0.77,0.197249606252,0.69
1571330210,0.192885220051,0.72,0.181361138821,0.75
1571330210,0.205813258886,0.67,0.235881000757,0.62
1571330210,0.211593776941,0.68,0.197814211249,0.71
1571330211,0.20942889154,0.69,0.184020459652,0.72
1571330211,0.226577237248,0.65,0.184380382299,0.72
1571330211,0.193986192346,0.72,0.186722069979,0.71
1571330211,0.186282396317,0.72,0.212957397103,0.65
1571330211,0.188665002584,0.73,0.205683901906,0.63
1571330211,0.179033413529,0.730769230769,0.211780771613,0.68
1571330211,0.236790314317,0.63,0.213162526488,0.66
1571330212,0.209888845682,0.63,0.207663118839,0.64
1571330212,0.193793714046,0.71,0.215053632855,0.68
1571330212,0.188148155808,0.73,0.171032607555,0.74
1571330212,0.20064856112,0.69,0.165664866567,0.75
1571330212,0.154306143522,0.8,0.177764594555,0.76
1571330212,0.180460259318,0.74,0.206708312035,0.7
1571330212,0.171359166503,0.73,0.19231107831,0.71
1571330213,0.246029466391,0.61,0.154250100255,0.8
1571330213,0.177080914378,0.73,0.147751241922,0.83
1571330213,0.165333837271,0.75,0.206130802631,0.7
1571330213,0.234690338373,0.66,0.189545363188,0.72
1571330213,0.179945200682,0.74,0.232414752245,0.62
1571330213,0.202824443579,0.7,0.172810807824,0.74
1571330214,0.179240554571,0.73,0.189658015966,0.72
1571330214,0.209741547704,0.65,0.174992695451,0.72
1571330214,0.194434866309,0.75,0.185548886657,0.71
1571330214,0.196063771844,0.67,0.188646882772,0.7
1571330214,0.182968363166,0.79,0.163930848241,0.79
1571330214,0.188651055098,0.72,0.212677642703,0.66
1571330214,0.188973620534,0.73,0.204668015242,0.65
1571330215,0.170884385705,0.75,0.167336016893,0.73
1571330215,0.21724461019,0.67,0.191327676177,0.69
1571330215,0.169967696071,0.76,0.192778334022,0.73
1571330215,0.192155361176,0.73,0.171089679003,0.78
1571330215,0.201663523912,0.73,0.229907438159,0.63
1571330215,0.207634881139,0.65,0.183716952801,0.75
1571330216,0.194998383522,0.68,0.215011656284,0.62
1571330216,0.205504074693,0.71,0.189345672727,0.73
1571330217,0.181852474809,0.73,0.182563900948,0.73
1571330217,0.168368443847,0.76,0.193103060126,0.72
1571330217,0.159911632538,0.77,0.203817918897,0.65
1571330217,0.189718827605,0.7,0.172585755587,0.8
1571330217,0.191357687116,0.68,0.195916876197,0.68
1571330217,0.228319242597,0.58,0.15230204165,0.81
1571330217,0.153754174709,0.82,0.19478726387,0.72
1571330218,0.184533983469,0.72,0.157901063561,0.76
1571330218,0.211605548859,0.69,0.181578114629,0.77
1571330218,0.188402071595,0.72,0.169283896685,0.77
1571330218,0.190889671445,0.67,0.14915214479,0.78
1571330218,0.173745274544,0.76,0.188986063004,0.72
1571330218,0.169133812189,0.74,0.17863163352,0.77
1571330219,0.193455308676,0.7,0.177786245942,0.76
1571330219,0.178170278668,0.7,0.20093677938,0.64
1571330219,0.185378924012,0.71,0.189414143562,0.73
1571330219,0.155249804258,0.79,0.167082279921,0.76
1571330219,0.208588004112,0.69,0.177024841309,0.74
1571330219,0.191157504916,0.7,0.186822995543,0.73
1571330219,0.160623669624,0.77,0.187547400594,0.75
1571330220,0.173515215516,0.73,0.194051787257,0.73
1571330220,0.216962873936,0.65,0.192337587476,0.7
1571330220,0.223968699574,0.67,0.160050600767,0.78
1571330220,0.173892572522,0.72,0.173171401024,0.73
1571330220,0.155108079314,0.81,0.196373313665,0.73
1571330220,0.213564619422,0.67,0.144102573395,0.82
1571330221,0.168178886175,0.77,0.179729148746,0.73
1571330221,0.186712726951,0.66,0.209173947573,0.65
1571330221,0.190112367272,0.72,0.174993857741,0.81
1571330221,0.181468620896,0.72,0.194285228848,0.7
1571330221,0.181466668844,0.74,0.184791862965,0.73
1571330221,0.218174472451,0.61,0.2231862396,0.64
1571330221,0.19722738862,0.72,0.181334927678,0.76
1571330222,0.182916074991,0.75,0.201068297029,0.66
1571330222,0.20847247541,0.66,0.157073095441,0.81
1571330222,0.186102613807,0.75,0.175484225154,0.74
1571330222,0.193827405572,0.69,0.183597758412,0.74
1571330222,0.180222868919,0.72,0.157524064183,0.78
1571330222,0.178862154484,0.75,0.199277982116,0.65
1571330222,0.167073950171,0.72,0.201274454594,0.75
1571330223,0.18771506846,0.74,0.167222246528,0.74
1571330223,0.203719139099,0.67,0.23054972291,0.65
1571330223,0.189842060208,0.7,0.188711479306,0.71
1571330223,0.20061942935,0.7,0.141851216555,0.8
1571330223,0.172938033938,0.77,0.176651969552,0.74
1571330223,0.184483468533,0.71,0.170220047235,0.73
1571330223,0.159304276109,0.75,0.146856948733,0.78
1571330224,0.172940522432,0.7,0.209208741784,0.67
1571330224,0.162476018071,0.77,0.176431775093,0.76
1571330224,0.147644728422,0.8,0.185858756304,0.73
1571330224,0.217320531607,0.68,0.217801600695,0.65
1571330224,0.195110827684,0.73,0.152190446854,0.82
1571330224,0.18871332705,0.71,0.167933017015,0.74
1571330225,0.161607891321,0.79,0.196458622813,0.69
1571330225,0.170448943973,0.75,0.160459041595,0.79
1571330225,0.187925025821,0.7,0.153140500188,0.77
1571330225,0.146658167243,0.79,0.187620207667,0.73
1571330225,0.195781558752,0.69,0.173214659095,0.78
1571330225,0.174095273018,0.75,0.17555873096,0.73
1571330225,0.174722239375,0.73,0.201905399561,0.73
1571330226,0.177608191967,0.74,0.201622262597,0.68
1571330226,0.185959726572,0.74,0.165172338486,0.75
1571330226,0.197776556015,0.69,0.18962495029,0.7
1571330226,0.174873575568,0.71,0.215064242482,0.67
1571330226,0.173592895269,0.74,0.182529732585,0.72
1571330226,0.18186968565,0.77,0.217884585261,0.66
1571330227,0.190374940634,0.69,0.205108821392,0.69
1571330227,0.193176940084,0.64,0.161158755422,0.76
1571330227,0.188380524516,0.73,0.16023427248,0.8
1571330227,0.182135984302,0.7,0.189401686192,0.73
1571330227,0.206296920776,0.71,0.176471993327,0.77
1571330227,0.186244040728,0.73,0.1878105551,0.67
1571330228,0.181833356619,0.74,0.17945638299,0.75
1571330228,0.182851687074,0.72,0.188300997019,0.68
1571330228,0.186268553138,0.73,0.216139152646,0.68
1571330228,0.177714005113,0.75,0.159225314856,0.78
1571330228,0.156261920929,0.79,0.194269612432,0.72
1571330228,0.164819419384,0.75,0.158264473081,0.76
1571330228,0.196206450462,0.7,0.154072195292,0.75
1571330229,0.192137077451,0.68,0.186314359307,0.7
1571330229,0.19117538631,0.67,0.182065829635,0.76
1571330229,0.161020845175,0.76,0.188623681664,0.72
1571330229,0.181201577187,0.74,0.192983791232,0.72
1571330229,0.19246712327,0.67,0.16410626471,0.82
1571330229,0.177098199725,0.74,0.179432049394,0.72
1571330229,0.201496064663,0.71,0.163649305701,0.77
1571330230,0.17802631855,0.73,0.165312618017,0.77
1571330230,0.188751116395,0.74,0.195030391216,0.68
1571330230,0.15935061872,0.72,0.178588777781,0.75
1571330230,0.175775542855,0.73,0.136561125517,0.81
1571330230,0.194829270244,0.7,0.153257757425,0.74
1571330230,0.145898044109,0.79,0.195696473122,0.74
1571330231,0.14670689404,0.79,0.162613481283,0.77
1571330231,0.165979847312,0.76,0.171793922782,0.77
1571330231,0.197779715061,0.7,0.181512787938,0.73
1571330231,0.182510867715,0.76,0.130129039288,0.85
1571330231,0.203262522817,0.67,0.194797769189,0.66
1571330231,0.144628062844,0.82,0.188339173794,0.74
1571330231,0.165995329618,0.74,0.141039520502,0.81
1571330232,0.196004420519,0.7,0.208412706852,0.69
1571330232,0.196600079536,0.67,0.161721646786,0.77
1571330232,0.167427435517,0.72,0.132777050138,0.82
1571330232,0.152999311686,0.78,0.214235708117,0.66
1571330232,0.15839637816,0.77,0.193408474326,0.68
1571330232,0.159914463758,0.76,0.19118604064,0.71
